#Gen gab gaB gAb gAB D D_prime r sigma2 sk2 delta X2 OR logOR dev_ab dev_aB dev_Ab dev_AB log_dev_ab log_dev_aB log_dev_Ab log_dev_AB recomb_diff anst_diff recomb_diff_pro anst_diff_pro pA pB ds_recomb ds_anst recomb
331 0.899510997207994 0.0823143196476788 0.0178996641546826 0.000275018989644741 -0.00122601607118817 -0.8167804358333 -0.0333427748853762 0.162988357071339 0.159055179500928 -0.0039331775704104 -0.0241316474445403 0.167899299435571 -1.78439088741735 -0.00220713299298136 0.000200334242147136 4.23874364382116e-05 -2.17747080918443e-06 0.994930780551988 1.00046139304863 1.00009760544237 0.999994986200743 0.899235978218331 -0.0644146554930076 0.998028823160102 0.650732174519739 0.0181746831443273 0.0825893386373235 -0.241712189836254 -0.0777068451679099 0.1
332 0.899605496449495 0.0823398376859185 0.0177813862123088 0.000273279652277616 -0.00121827257729538 -0.816781707767719 -0.0332357372787962 0.162801144597611 0.158891980315693 -0.00390916428191848 -0.0240118967933586 0.16791278896729 -1.78431054765477 -0.00219341360148972 0.000199140544470824 4.18409623449181e-05 -2.15004628519521e-06 0.994962210977785 1.00045864319375 1.00009634701725 0.999995049347729 0.899332216797214 -0.064558451473612 0.998041463031715 0.652745450073807 0.0180546658645864 0.0826131173381961 -0.24240428765178 -0.0779124317957351 0.1
333 0.899698417966006 0.0823661935951989 0.0176638351148704 0.000271553323924642 -0.00121058676677668 -0.816782957543407 -0.0331291910167014 0.162616082681556 0.158730771684184 -0.0038853109973721 -0.023892538384291 0.167926053478344 -1.78423155434379 -0.0021797915180789 0.000197957327672332 4.13016897612799e-05 -2.1229980407296e-06 0.994993419458101 1.00045591749055 1.00009510517737 0.999995111628307 0.899426864642077 -0.0647023584803314 0.99805400438464 0.654753327968172 0.0179353884387951 0.0826377469191236 -0.24309605800587 -0.0781177709826657 0.1
334 0.89978977169218 0.082393382970003 0.0175470054786907 0.000269839859126171 -0.00120295799714592 -0.816784185299412 -0.033023131100824 0.162433158461362 0.158571542325413 -0.00386161613594863 -0.0237735704490853 0.167939094415589 -1.78415389855048 -0.00216626571115708 0.000196784449968447 4.07695131902112e-05 -2.09631997586643e-06 0.995024408335497 1.00045321561221 1.00009387967974 0.999995173056523 0.899519931833043 -0.0648463774913193 0.998066448364463 0.656755773314698 0.0178168453378169 0.0826632228291292 -0.243787500166621 -0.0783228622202111 0.1
335 0.899879567444276 0.0824214014600564 0.0174308919811032 0.000268139114564473 -0.00119538563535222 -0.8167853911731 -0.0329175525948484 0.162252359196764 0.15841428105871 -0.00383807813805337 -0.0236549912559295 0.167951913208208 -1.78407757145429 -0.00215283516375653 0.000195621771884693 4.02443289539674e-05 -2.07000610885929e-06 0.995055179919472 1.00045053723723 1.00009267028555 0.99999523364615 0.899611428329695 -0.0649905094789639 0.998078796099423 0.658752751574965 0.0176990310956677 0.0826895405746208 -0.244478613404152 -0.0785277050017529 0.1
336 0.899967814921909 0.0824502447695068 0.0173154893595568 0.000266450949027173 -0.0011878690576194 -0.816786575300187 -0.0328124506235197 0.16207367226742 0.158258976802418 -0.00381469546500143 -0.0235367991089091 0.167964511267975 -1.78400256434624 -0.00213949887329634 0.000194469156211634 3.97260351574613e-05 -2.044050573495e-06 0.995085736486987 1.00044788204937 1.0000914767601 0.999995293410696 0.899701363972889 -0.0651347554099455 0.998091048700718 0.660744228562299 0.017581940308584 0.082716695718534 -0.245169396990611 -0.0787322988225445 0.1
337 0.900054523709775 0.0824799086561173 0.0172007924107359 0.000264775223371413 -0.00118040764928863 -0.816787737814758 -0.0327078203717693 0.161897085171321 0.158105618572624 -0.00379146659869672 -0.0234189923474198 0.167976889989514 -1.78392886862729 -0.0021262558513464 0.000193326467962117 3.92145316524179e-05 -2.01844761651855e-06 0.995116080283006 1.00044524973746 1.00009029887271 0.999995352363408 0.899789748486413 -0.0652791162453756 0.998103207262803 0.662730170443742 0.0174655676341074 0.0827446838794887 -0.245859850200176 -0.0789366431797145 0.1
338 0.900139703279343 0.0825103889304728 0.0170867959896952 0.000263111800488723 -0.00117300080466418 -0.816788878849295 -0.0326036570838557 0.161722585523211 0.157954195481882 -0.00376839004132923 -0.0233015693456643 0.167989050750559 -1.78385647580662 -0.00211310512340135 0.000192193574329454 3.87097200023473e-05 -1.99319159512264e-06 0.995146213520998 1.0004426399954 1.00008913639664 0.999995410517277 0.899876591478851 -0.0654235929407796 0.998115272863686 0.664710543741982 0.0173499077901839 0.0827735007309615 -0.246549972309054 -0.0791407375722685 0.1
339 0.900223362990521 0.0825416814551999 0.0169734950090084 0.000261460545270589 -0.00116564792686217 -0.816789998534697 -0.03249995606252 0.16155016105304 0.157804696737971 -0.00374546431506945 -0.0231845285121055 0.168000994912201 -1.78378537749998 -0.00210004572865508 0.000191070344646546 3.82115034483138e-05 -1.9682769744999e-06 0.995176138383444 1.00044005252201 1.00008798910904 0.99999546788505 0.899961902445254 -0.0655681864461896 0.998127246565219 0.666685315337264 0.017234955554279 0.0828031420004705 -0.247239762595489 -0.0793445815010904 0.1
340 0.900305512093293 0.0825737821442001 0.016860884437932 0.000259821324574699 -0.00115834842766235 -0.816791097000305 -0.0323967126681579 0.16137979960443 0.157657111642665 -0.00372268796176464 -0.0230678682889035 0.168012723819138 -1.7837155654281 -0.00208707671977804 0.000189956650345867 3.77197868754822e-05 -1.94369832545633e-06 0.99520585702234 1.00043748702095 1.0000868567908 0.999995524479226 0.900045690768725 -0.0657128977062641 0.998139129413373 0.668654452469224 0.0171207057625067 0.0828336034687748 -0.24792922033976 -0.0795481744689454 0.1
341 0.900386159729331 0.0826066869618954 0.0167489593015821 0.000258194007191846 -0.00115110172736273 -0.816792174373925 -0.0322939223180042 0.161211489133168 0.15751142959052 -0.00370005954264779 -0.0229515871514056 0.168024238799918 -1.78364703141509 -0.00207419716270252 0.000188852364920362 3.72344767804211e-05 -1.91945032208393e-06 0.995235371559682 1.00043494320062 1.00008573922658 0.999995580312068 0.900127965722136 -0.0658577276603151 0.998150922438516 0.670617922738738 0.017007153308774 0.0828648809690872 -0.248618344824186 -0.0797515159804802 0.1
342 0.900465314933575 0.0826403919224867 0.0166377146801252 0.000256578463813484 -0.00114390725463707 -0.816793230781852 -0.0321915804853334 0.161045217705717 0.157367640067666 -0.00367757763805093 -0.022835683607638 0.168035541167177 -1.78357976738686 -0.00206140613641037 0.000187757363885156 3.67554812391424e-05 -1.89552773949108e-06 0.995264684087939 1.0004324207741 1.00008463620463 0.999995635395609 0.900208736469762 -0.0660026772423612 0.998162626655689 0.672575694109677 0.0168942931439386 0.0828969703863002 -0.249307135333127 -0.0799546055422271 0.1
343 0.900542986635794 0.0826748930892244 0.0165271457079817 0.00025497456699992 -0.00113676444639515 -0.816794266348887 -0.0320896826986736 0.160880973497748 0.157225732650632 -0.00365524084711608 -0.0227201561977572 0.168046632217875 -1.78351376536961 -0.00204870273272251 0.000186671524740113 3.62827098758636e-05 -1.87192545158908e-06 0.995293796670526 1.00042991945904 1.00008354751679 0.999995689741649 0.900288012068784 -0.0661477473812493 0.998174243064863 0.674527734910637 0.0167821202749817 0.0829298676562244 -0.249995591152984 -0.0801574426626032 0.1
344 0.900619183662116 0.0827101865736911 0.0164172475730439 0.000253382191149116 -0.0011296727476457 -0.816795281198366 -0.0319882245410343 0.160718744792694 0.157085697005174 -0.00363304778752049 -0.0226050034935666 0.168057513233528 -1.78344901748832 -0.00203608605609706 0.000185594726933206 3.58160738324671e-05 -1.84863842893321e-06 0.995322711342266 1.00042743897759 1.0000824729584 0.999995743361771 0.900365801470979 -0.066292939000639 0.998185772651206 0.676474013836638 0.016670629764193 0.0829635687648402 -0.250683711572205 -0.0803600268519141 0.1
345 0.900693914736533 0.0827462685350961 0.0163080155159047 0.000251801212466105 -0.00112263161136207 -0.816796275452176 -0.0318872016491476 0.160558519980323 0.156947522885128 -0.00361099709519536 -0.0224902240979669 0.168068185480433 -1.78338551596523 -0.00202355522342446 0.000184526851824675 3.5355485738646e-05 -1.82566173661688e-06 0.995351430109842 1.00042497905629 1.00008141232822 0.999995796267336 0.900442113524079 -0.0664382530191828 0.99819721638533 0.67841449995078 0.0165598167283708 0.0829980697475622 -0.251371495881285 -0.0805623576223552 0.1
346 0.900767188482385 0.0827831351795813 0.0161994448291011 0.000250231508932994 -0.00111564049835037 -0.816797249230775 -0.0317866097127226 0.160400287555327 0.156811200131264 -0.00358908742406272 -0.0223758166444978 0.168078650209892 -1.78332325311845 -0.00201110936383375 0.000183467782651948 3.49008596827157e-05 -1.80299053221739e-06 0.995379954952238 1.00042253942602 1.00008036542837 0.999995848469495 0.900516956973447 -0.0665836903504832 0.998208575223549 0.680349162685841 0.0164496763380341 0.0830333666885143 -0.25205894337277 -0.080764434488013 0.1
347 0.900839013423813 0.0828207827595392 0.016091530856368 0.000248672960279547 -0.00110869887712027 -0.816798202653221 -0.0316864444737129 0.160244036115937 0.15667671867017 -0.00356731744576771 -0.0222617797968265 0.168088908658434 -1.78326222136048 -0.0019987476184985 0.000182417404495319 3.44521111830751e-05 -1.78062006379196e-06 0.995408287821175 1.00042011982192 1.00007933206425 0.99999589997919 0.90059034046354 -0.0667292519031672 0.998219850108118 0.682277971845838 0.0163402038166476 0.0830694557198187 -0.252746053341255 -0.0809662569648671 0.1
348 0.900909397987199 0.0828592075729409 0.0159842689919059 0.000247125447954332 -0.0011018062237582 -0.816799135837181 -0.0315867017255968 0.160089754362556 0.156544068513141 -0.00354568584941486 -0.0221481122482388 0.168098962048026 -1.78320241319682 -0.0019864691404442 0.000181375604244366 3.4009157160302e-05 -1.75854566792253e-06 0.995436430641545 1.00041771998327 1.00007831204453 0.999995950807158 0.900662272539262 -0.0668749385810232 0.998231041967471 0.68420089760756 0.0162313944398602 0.0831063330208952 -0.253432825083391 -0.0811678245707921 0.1
349 0.900978350502568 0.0828984059626761 0.015877654679659 0.000245588855096425 -0.00109496202180297 -0.81680004889896 -0.0314873773126697 0.159937431096401 0.156413239755089 -0.0035241913413121 -0.0220348127211567 0.168108811586292 -1.78314382122459 -0.00197427309436327 0.000180342270565078 3.35719159098667e-05 -1.73676276780815e-06 0.995464385311825 1.00041533965348 1.00007730518101 0.999996000963937 0.900732761647476 -0.0670207512830141 0.99824215171646 0.686117910522041 0.0161232435347554 0.0831439948177726 -0.254119257897884 -0.0813691368255588 0.1
350 0.901045879204983 0.0829383743159036 0.015771683412606 0.000244063066507652 -0.00108816576212379 -0.816800941953515 -0.031388467129349 0.15978705521818 0.156284222573457 -0.00350283264472315 -0.0219218799666858 0.168118458466715 -1.78308643813116 -0.00196215865643323 0.00017931729386769 3.31403070754486e-05 -1.71526687140359e-06 0.99549215370449 1.00041297857996 1.00007631128861 0.999996050459871 0.900801816138483 -0.0671666909032922 0.998253180256584 0.688028981516004 0.0160157464791136 0.0831824373824113 -0.254805351085496 -0.081570193250836 0.1
351 0.901111992235901 0.0829791090634117 0.0156663507320615 0.000242547968625357 -0.00108141694280062 -0.816801815114481 -0.0312899671194905 0.159638615726773 0.156157007227162 -0.00348160849961068 -0.0218093127640845 0.168127903868848 -1.78303025669283 -0.00195012501413372 0.000178300566275171 3.27142516228403e-05 -1.69405356960292e-06 0.995519737666424 1.00041063651408 1.00007533018529 0.999996099305112 0.900869444267281 -0.067312758331347 0.998264128476215 0.689934081893226 0.0159088987006868 0.0832216570320371 -0.255491103949052 -0.0817709933701924 0.1
352 0.901176697644525 0.0830206066789898 0.0155616522269894 0.000241043449495697 -0.00107471506900674 -0.81680266849418 -0.0311918732757169 0.159492101717937 0.156031584055537 -0.00346051766239946 -0.0216971099203359 0.168137148958513 -1.7829752697735 -0.00193817136607222 0.000177291981592434 3.22936718144256e-05 -1.67311853446694e-06 0.995547139019309 1.00040831321108 1.00007436169201 0.999996147509625 0.900935654195032 -0.0674589544519983 0.998274997250817 0.691833183335929 0.0158026956764851 0.0832616501284855 -0.256176515793437 -0.0819715367090978 0.1
353 0.901240003389116 0.0830628636788096 0.0154575835333269 0.000239549398747434 -0.00106805965289354 -0.81680350220365 -0.0310941816387578 0.159347502383029 0.155907943477296 -0.00343955890573319 -0.0215852702696613 0.168146194887999 -1.78292147032339 -0.00192629692180935 0.000176291435276128 3.18784911842171e-05 -1.65245751749316e-06 0.995574359560024 1.00040600843001 1.00007340563265 0.999996195083192 0.901000453990373 -0.06760528014548 0.998285787443164 0.693726257906041 0.0156971329320743 0.083302413077557 -0.256861585925599 -0.082171822794925 0.1
354 0.901301917338298 0.0831058766208167 0.0153541403333189 0.000238065707566224 -0.00106145021347757 -0.816804316352656 -0.0309968882968003 0.159204807007748 0.155786075989512 -0.00341873101823625 -0.0214737926730433 0.168155042796262 -1.7828688513778 -0.00191450090168876 0.000175298824405121 3.14686345134401e-05 -1.63206634792728e-06 0.995601401061025 1.00040372193367 1.00007246183396 0.999996242035418 0.901063851630738 -0.0677517362874939 0.998296499903554 0.695613278046478 0.0155922060408851 0.0833439423283829 -0.257546313654553 -0.0823718511569504 0.1
355 0.901362447272335 0.0831496421041312 0.0152513183548639 0.000236592268669396 -0.00105488627652954 -0.816805111049714 -0.0308999893848516 0.159064004970886 0.1556659721666 -0.00339803280428541 -0.0213626760177915 0.168163693809111 -1.78281740605579 -0.00190278253666987 0.00017431404765157 3.10640278066476e-05 -1.61194093111503e-06 0.995628265270723 1.00040145348851 1.00007153012551 0.999996288375729 0.901125855003672 -0.067898323749263 0.998307135470015 0.697494216582361 0.0154879106235333 0.0833862343728006 -0.25823069829138 -0.0825716213263571 0.1
356 0.90142160088439 0.0831941567684591 0.0151491133708698 0.000235128976281194 -0.0010483673744656 -0.816805886402103 -0.0308034810841117 0.158925085743106 0.155547622659328 -0.00337746308377804 -0.0212519192170676 0.168172149039402 -1.78276712755903 -0.00189114106816313 0.000173337005252613 3.0664598268357e-05 -1.59207724689329e-06 0.995654953913854 1.00039920286462 1.00007061033965 0.999996334113384 0.901186471908099 -0.0680450433975958 0.998317694968512 0.699369046722176 0.015384242347151 0.0834292857447403 -0.258914739149231 -0.0827711328362352 0.1
357 0.90147938578176 0.0832394172935118 0.0150475211986197 0.000233675726108495 -0.00104189304624047 -0.816806642515887 -0.0307073596213567 0.158788038885731 0.15543101819382 -0.00335702069191049 -0.0211415212094553 0.168180409587223 -1.78271800917054 -0.00187957574787001 0.000172367598982634 3.02702742801916e-05 -1.57247134801952e-06 0.995681468691842 1.00039696983561 1.00006970231141 0.99999637925747 0.901245710055647 -0.0681918960948953 0.998328179213148 0.701237742058905 0.0152811969247281 0.0834730930196202 -0.259598435543329 -0.082970385221583 0.1
358 0.901535809487099 0.0832854203984357 0.0149465376991481 0.000232232415316971 -0.00103546283724269 -0.816807379495931 -0.0306116212683329 0.158652854049549 0.155316149570597 -0.00333670447895243 -0.0210314809584852 0.168188476540073 -1.78267004425354 -0.00186808583762221 0.000171405732126118 2.98809853785188e-05 -1.55311935863834e-06 0.995707811283156 1.00039475417858 1.00006880587851 0.999996423816912 0.901303577071788 -0.0683388826992839 0.998338589006354 0.703100276571101 0.0151787701144651 0.0835176528137526 -0.260281786790968 -0.0831693780193099 0.1
359 0.901590879439614 0.0833321628412507 0.0148461587766271 0.000230798942507699 -0.00102907629919171 -0.816808097445917 -0.0305162623411609 0.15851952097364 0.155203007663608 -0.00331651331003199 -0.0209217974522108 0.16819635097305 -1.78262322625026 -0.0018566706092269 0.000170451309451072 2.94966622325697e-05 -1.53401747278446e-06 0.995733983343668 1.00039255567404 1.00006792088127 0.999996467800473 0.901360080497102 -0.0684860040646267 0.998348925139091 0.704956624623935 0.0150769577191348 0.0835629617837584 -0.260964792211518 -0.083368110768236 0.1
360 0.901644602996246 0.0833796414182975 0.0147463803777616 0.000229375207694202 -0.00102273299003696 -0.816808796468362 -0.0304212791997491 0.158388029484211 0.155091583419286 -0.00329644606492499 -0.0208124697027916 0.168204033949021 -1.78257754868082 -0.00184532934431536 0.00016950423718298 2.9117236623031e-05 -1.51516195292082e-06 0.995759986506984 1.00039037410588 1.00006704716256 0.99999651121676 0.901415227788571 -0.0686332610405233 0.998359188391033 0.706806760970174 0.0149757555854558 0.0836090166259917 -0.261647451126426 -0.0835665830090953 0.1
